Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,External,Internal,We,Et,RV
american red cross,https://en.wikipedia.org,3,1,0.33,2,0.66,15,20,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
"ameriprise financial services, inc.",https://en.wikipedia.org,3,0,0,1,0.33,14,29,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
amgen,https://www.linkedin.com,3,1,1,1,1,12,22,108,506,1,4.685185185,11,97,46,0.1018518519,0
amway,https://hi.wikipedia.org,3,0,0,0,0,17,22,272,837,0,3.077205882,432,308,1.9375,1.588235294,0
anheuser-busch inbev,https://be.linkedin.com,3,1,0.33,1,0.33,15,20,108,506,1,4.685185185,0,0,0,0,0
"anthem, inc.",https://www.linkedin.com,3,1,1,2,1,13,20,108,506,1,4.685185185,11,97,46,0.1018518519,0
anz,https://en.wikipedia.org,3,0,0,1,1,49,23,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
aon,https://en.wikipedia.org,3,1,1,1,1,23,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
apple,https://en.wikipedia.org,3,1,1,1,1,18,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
applied materials,https://www.linkedin.com,3,1,0.5,2,1,13,21,108,506,1,4.685185185,11,97,46,0.1018518519,0
aramark,https://www.linkedin.com,3,1,1,3,3,12,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
arbonne international llc,https://www.linkedin.com,3,0,0,0,0,16,24,108,506,0,4.685185185,11,97,46,0.1018518519,0
arcadis,https://www.linkedin.com,3,1,1,1,1,12,22,108,506,1,4.685185185,11,97,46,0.1018518519,0
arcelormittal,https://en.wikipedia.org,3,1,1,4,4,14,21,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
arizona state university,https://en.wikipedia.org,3,1,0.3,2,0.6666666667,15,24,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
army national guard,https://www.nationalguard.mil,3,0,0,1,0.3333333333,44,17,0,930,1,0,0,0,0,0,1
arup,https://en.wikipedia.org,3,1,1,2,2,19,23,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
asda,https://www.facebook.com,3,1,1,1,1,19,22,0,48,1,0,17,29,2.823529412,0,0
astrazeneca,https://www.who.int,3,1,1,1,1,43,18,231,704,1,3.047619048,5,178,140.8,0.02164502165,0
at&t,https://uk.wikipedia.org,3,0,0,0,0,15,23,328,181,0,0.5518292683,84,244,2.154761905,0.256097561,0
atkins,https://www.atkins.com,3,1,1,1,1,45,16,1,176,1,176,1,0,176,1,1
atlas copco,https://www.atlascopcogroup.com,3,1,0.5,2,1,19,21,110,1241,1,11.28181818,14,96,88.64285714,0.1272727273,1
atos,https://fr.linkedin.com,3,1,1,2,2,12,21,108,510,1,4.722222222,29,56,17.5862069,0.2685185185,0
auchan,https://en.wikipedia.org,3,1,1,1,1,13,23,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
aucune,https://dictionary.reverso.net,3,1,1,1,1,53,27,110,431,1,3.918181818,0,0,0,0,0
aurora health care,https://www.advocateaurorahealth.org,3,0,0.3333333333,0,0,14,25,80,580,0,7.25,27,21,21.48148148,0.3375,1
autônoma,https://www.amazon.com,3,1,1,1,1,42,19,2,54,1,27,0,3,0,0,1
autonomo,https://www.autonomo.net.au,3,1,1,0,0,46,19,7,485,1,69.28571429,2,5,242.5,0.2857142857,1
aviva,https://en.wikipedia.org,3,1,1,1,1,13,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
avon,https://en.wikipedia.org,3,1,1,3,3,22,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
axa,https://www.bharti-axagi.co.in,3,1,1,1,1,58,27,89,1439,1,16.16853933,8,81,179.875,0.08988764045,1
axis bank,https://hi-in.facebook.com,3,1,0.5,1,0.5,29,23,34,6,1,0.1764705882,17,29,0.3529411765,0.5,0
"ayatama energi, trisco nusantara",https://www.linkedin.com,3,1,0.3,2,0.66,44,29,108,506,1,4.685185185,11,97,46,0.1018518519,0
bae systems,https://en.wikipedia.org,3,1,0.5,2,0.66,21,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
baker hughes,https://en.wikipedia.org,3,1,0.5,1,0.5,14,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
banco do brasil,https://www.facebook.com,3,1,0.3,1,0.3,27,23,0,48,1,0,17,29,2.823529412,0,0
banco santander,https://banco.santander.cl,3,1,0.5,1,0.3,34,12,2,4,1,2,0,0,0,0,1
bank of america,https://en.wikipedia.org,3,1,0.3,1,0.3,14,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
bank of america merrill lynch,https://www.ml.com,3,0,0,0,0,37,27,51,858,0,16.82352941,14,37,61.28571429,0.2745098039,1
banner health,https://www.linkedin.com,3,1,0.5,2,0.5,13,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
barclays,https://www.barclays.in,3,1,1,3,3,52,15,26,1060,1,40.76923077,7,20,151.4285714,0.2692307692,1
barclays investment bank,https://www.barclays.in,3,0,0,0,0,38,23,26,1060,0,40.76923077,7,20,151.4285714,0.2692307692,1
basf,https://www.linkedin.com,3,1,1,1,1,15,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
baxter international inc.,https://en.wikipedia.org,3,0,0,1,0.3,12,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
bayer,https://www.bayer.in,3,1,1,2,2,23,15,130,1249,1,9.607692308,31,106,40.29032258,0.2384615385,1
bayer healthcare,https://www.bayer.in,3,0,0,0,0,21,18,130,1249,0,9.607692308,31,106,40.29032258,0.2384615385,1
bb&t,https://www.facebook.com,3,1,1,2,2,30,23,0,48,1,0,17,29,2.823529412,0,0
bbc,https://www.bbc.co.uk,3,1,1,2,2,15,18,90,934,1,10.37777778,15,82,62.26666667,0.1666666667,1
bbva,https://www.bbva.es,3,0,0,0,0,38,15,84,1539,0,18.32142857,12,74,128.25,0.1428571429,1
bd,https://www.linkedin.com,3,1,1,3,3,12,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
bechtel corporation,https://www.linkedin.com,3,1,0.5,0,0,13,22,108,506,1,4.685185185,11,97,46,0.1018518519,0
bell,https://www.bellflight.com,3,1,1,0,0,35,22,37,367,1,9.918918919,0,0,0,0,1
best buy,https://www.facebook.com,3,1,0.5,1,0.5,29,22,0,48,1,0,17,29,2.823529412,0,0
bhp billiton,https://en.wikipedia.org,3,0,0,2,1,13,20,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
"biocolloids fate and transport in environmental systems, network biomet",https://gr.linkedin.com,3,0,0,2,0.5,63,61,108,506,1,4.685185185,32,76,15.8125,0.2962962963,0
blackrock,https://en.wikipedia.org,3,1,1,1,1,14,22,272,1377,1,5.0625,91,188,15.13186813,0.3345588235,0
3M,https://www.3mindia.in,4,2,2,3,3,37,21,85,21,1,0.2470588235,0,0,0,0,1
ABB,https://www.linkedin.com,4,0,0,1,1,27,24,108,506,1,4.685185185,0,0,0,0,0
Abbott,https://abbottnutrition.com,4,1,1,1,1,54,22,37,340,1,9.189189189,0,0,0,0,1
AbbVie,https://www.facebook.com,4,0,0,2,2,9,23,0,48,1,0,27,78,1.777777778,0,0
ABN AMRO Bank N.V.,https://en.wikipedia.org,4,0,0,2,0.6666666667,30,22,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
Absa,https://www.absa.co.zm,4,1,1,2,2,19,19,41,312,1,7.609756098,9,36,34.66666667,0.2195121951,1
Accenture,https://in.linkedin.com,4,0,0,1,1,20,21,108,506,1,4.685185185,31,77,16.32258065,0.287037037,0
Accenture in India,https://in.linkedin.com,4,0,0,1,0.33,26,20,108,506,1,4.685185185,31,77,16.32258065,0.287037037,0
AccorHotels,https://www.facebook.com,4,0,0,1,1,9,22,0,48,1,0,17,29,2.823529412,0,0
Adecco,https://www.linkedin.com,4,0,0,1,1,25,21,108,506,1,4.685185185,11,97,46,0.1018518519,0
ADIDAS,https://www.myntra.com,4,0,0,3,3,22,22,369,20,1,0.05420054201,0,0,0,0,0
Adobe,https://play.google.com,4,0,0,1,1,21,21,0,14303,1,0,0,0,0,0,0
ADP,https://adpemploymentreport.com,4,1,1,1,1,26,31,30,905,1,30.16666667,19,13,47.63157895,0.6333333333,1
Advocare,https://www.advocaredoctors.com,4,1,1,1,1,15,24,37,644,1,17.40540541,15,20,42.93333333,0.4054054054,1
AECOM,https://www.linkedin.com,4,0,0,1,1,27,24,108,506,1,4.685185185,11,97,46,0.1018518519,0
Aerotek,https://www.facebook.com,4,0,0,2,2,8,22,0,48,1,0,17,29,2.823529412,0,0
Aetna,https://www.linkedin.com,4,0,0,2,2,25,22,108,506,1,4.685185185,11,97,46,0.1018518519,0
Aflac,https://www.aflacgroupinsurance.com,4,1,1,1,1,49,31,10,314,1,31.4,3,8,104.6666667,0.3,1
Agilent Technologies,https://en.wikipedia.org,4,0,0,1,0.5,24,22,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
AIG,https://www.linkedin.com,4,0,0,1,1,26,24,108,506,1,4.685185185,11,97,46,0.1018518519,0
Aim,https://www.dictionary.com,4,0,0,1,1,12,24,83,687,1,8.277108434,23,63,29.86956522,0.2771084337,0
Air France,www.airfrance.fr,4,1,0.5,1,0.5,9,10,0,0,1,0,0,0,0,0,1
Air Liquide,https://en.wikipedia.org,4,0,0,1,0.5,28,22,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
Airbus,https://www.airbus.com,4,1,1,1,1,27,17,422,1636,1,3.876777251,20,401,81.8,0.04739336493,1
Aker Solutions,https://hi-in.facebook.comAkerSolutions,4,1,0.5,2,1,27,27,0,0,1,0,0,0,0,0,0
Akzo Nobel,https://en.wikipedia.org,4,0,0,1,1,28,23,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
Alberta Health Services,https://www.facebook.com,4,0,0,1,1,20,23,0,48,1,0,17,29,2.823529412,0,0
Alcon,https://www.novartis.com,4,0,0,2,2,22,22,0,738,1,0,16,82,46.125,0,1
Allergan,https://www.allergan.co.in,4,1,1,2,2,18,19,100,553,1,5.53,0,0,0,0,1
Allianz,https://www.bajajallianz.com,4,1,1,1,1,22,22,49,538,1,10.97959184,37,13,14.54054054,0.7551020408,1
Allstate,https://www.linkedin.com,4,0,0,1,1,27,22,128,506,1,3.953125,11,97,46,0.0859375,0
Alstom,www.facebook.comA,4,0,0,1,1,15,15,0,1216,1,0,0,0,0,0,0
ALTRAN,https://en.wikipedia.org,4,0,0,1,1,32,24,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
Amazon,https://en.wikipedia.org,4,0,0,1,1,30,22,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
Amdocs,https://www.glassdoor.co.in,4,0,0,2,2,23,24,128,0,1,0,0,0,0,0,0
american,http://american-center-krasnodar.ru,4,0,0,0,0,8,27,18,36,0,2,0,0,0,0,0
American Airlines,https://www.facebook.com,4,0,0,1,0.5,16,23,0,48,1,0,17,29,2.823529412,0,0
American Express,https://www.instagram.com,4,0,0,1,0.5,23,23,0,0,1,0,3,6,0,0,0
American Family Insurance,https://en.wikipedia.org,4,0,0,1,1,26,24,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
American Red Cross,https://hi-in.facebook.comredcross,4,0,0,1,0.33,27,27,0,0,1,0,0,0,0,0,0
Ameriprise Financial Services,https://www.linkedin.com,4,0,0,1,0.33,26,25,108,506,1,4.685185185,11,97,46,0.1018518519,0
Amgen,https://www.facebook.com,4,0,0,1,1,9,23,0,48,1,0,17,29,2.823529412,0,0
Amway,https://en.wikipedia.org,4,0,0,2,2,30,22,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
Anthem,https://www.anthem.com,4,1,1,1,1,58,17,117,22,1,0.188034188,29,98,0.7586206897,0.2478632479,1
ANZ,https://au.linkedin.com,4,0,0,1,1,36,23,108,506,1,4.685185185,32,76,15.8125,0.2962962963,0
Aon,https://www.linkedin.com,4,0,0,1,1,25,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
Apple,twitter.comapple,4,0,0,2,2,12,12,6,0,1,0,0,0,0,0,0
Applied Materials,https://www.youtube.com,4,0,0,2,1,16,21,13,22,1,1.692307692,2,11,11,0.1538461538,0
Arbonne International,https://www.linkedin.com,4,0,0,1,0.5,21,22,108,506,1,4.685185185,11,97,46,0.1018518519,0
Arcadis,https://in.linkedin.com,4,0,0,1,1,31,21,108,506,1,4.685185185,31,77,16.32258065,0.287037037,0
ArcelorMittal,https://www.linkedin.com,4,0,0,1,1,23,22,108,506,1,4.685185185,11,97,46,0.1018518519,0
Arizona State University,https://studyabroad.shiksha.com,4,0,0,2,0.6666666667,45,28,311,2032,1,6.533762058,54,251,37.62962963,0.1736334405,0
Army Reserve,https://www.goarmy.comrese,4,0,0,2,0.66,14,22,0,0,1,0,0,0,0,0,1
Arup,https://www.linkedin.com,4,0,0,1,1,25,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
Asda,https://asda-stores.custhelp.com,4,1,1,1,1,12,29,73,357,1,4.890410959,6,2,59.5,0.08219178082,1
Association,https://www.iaf-world.org/site/,4,0,0,1,1,21,27,126,614,1,4.873015873,5,122,122.8,0.03968253968,0
AstraZeneca,https://www.linkedin.com,4,0,0,1,1,25,20,108,506,1,4.685185185,11,97,46,0.1018518519,0
AT&T,https://ru.wikipedia.orgwiki,4,0,0,1,1,28,28,255,0,1,0,0,0,0,0,0
Atkins,https://www.atkins.com,4,1,1,1,1,17,17,28,174,1,6.214285714,1,0,174,0.03571428571,1
Atlas Copco,https://en.wikipedia.org,4,0,0,1,1,28,20,225,1216,1,5.404444444,91,188,13.36263736,0.4044444444,0
Atos,https://en.wikipedia.org,4,0,0,1,1,30,22,225,1216,1,5.404444444,91,188,13.36263736,0.4044444444,0
Auchan,https://www.linkedin.com,4,0,0,1,1,26,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
aucune,https://www.iaf-world.org/site/,4,1,1,1,1,44,29,126,614,1,4.873015873,5,122,122.8,0.03968253968,0
Automation,https://www.emerson.com,4,0,0,1,1,20,19,28,14,1,0.5,0,0,0,0,0
autônoma,https://www.dicio.com.br,4,0,0,1,1,20,21,113,643,1,5.690265487,10,95,64.3,0.08849557522,0
autonomo,https://www.collinsdictionary.comdictionaryauton,4,0,0,1,1,41,42,0,0,1,0,0,0,0,0,0
Aviva,https://en.wikipedia.org,4,0,0,2,2,30,22,225,1216,1,5.404444444,91,188,13.36263736,0.4044444444,0
Avon,https://www.linkedin.com,4,0,0,1,1,25,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
AWS,https://searchaws.techtarget.com,4,0,0,1,1,32,32,0,1692,1,0,37,107,45.72972973,0,1
AXA,https://www.linkedin.com,4,0,0,1,1,27,24,108,506,1,4.685185185,11,97,46,0.1018518519,0
Axis Bank,https://www.facebook.com,4,0,0,1,1,10,21,0,48,1,0,17,29,2.823529412,0,0
AYATAMA ENERGI,0,4,0,0,1,1,19,14,0,506,1,0,0,0,0,0,0
BAE Systems,https://www.linkedin.com,4,0,0,1,0.5,25,23,0,6086,1,0,11,97,553.2727273,0,0
Baker Hughes,https://www.bakerhughesds.com,4,1,1,1,0.5,64,21,257,0,1,0,20,242,0,0.07782101167,1
Banco do Brasil,https://twitter.combanc,4,0,0,1,0.33,22,22,6,1216,1,202.6666667,0,0,0,0,0
Bank,https://en.wikipedia.org,4,0,0,2,2,30,22,108,1489,1,13.78703704,91,188,16.36263736,0.8425925926,0
bank,https://www.natwestgroup.com,4,0,0,,,12,27,155,87,0,0.5612903226,42,117,2.071428571,0.2709677419,0
Bank Mandiri Persero Tbk PT,https://www.bloomberg.com,4,0,0,1,0.33,25,26,2,882,1,441,0,2,0,0,0
Bank of America,https://www.bofaml.com,4,1,0.333,3,1,55,20,65,1216,1,18.70769231,0,0,0,0,1
Bank of America Merrill Lynch,https://en.wikipedia.org,4,0,0,3,1,28,26,255,1216,1,4.768627451,91,188,13.36263736,0.3568627451,0
Bank of New York Mellon,https://en.wikipedia.org,4,0,0,1,0.33,27,22,255,514,1,2.015686275,91,188,5.648351648,0.3568627451,0
Banner Health,https://www.bannerhealthnetwork.com,4,1,0.5,1,0.5,26,26,0,1216,1,0,0,0,0,0,1
Barclays Investment Bank,https://en.wikipedia.org,4,0,0,1,0.33,29,23,255,6,1,0.02352941176,91,188,0.06593406593,0.3568627451,0
BASF,https://hi-in.facebook.comरसायन कंपनी,4,0,0,1,1,37,37,0,506,1,0,0,0,0,0,0
BAT,https://www.linkedin.com,4,0,0,2,2,27,24,108,506,1,4.685185185,11,97,46,0.1018518519,0
BB&T,https://www.linkedin.com,4,0,0,1,1,27,24,108,893,1,8.268518519,11,97,81.18181818,0.1018518519,0
BBVA,https://www.bbvausa.com,4,1,1,1,1,43,23,58,943,1,16.25862069,13,46,72.53846154,0.224137931,1
BD,https://www.bdbiosciences.com,4,0,0,1,1,29,29,98,0,1,0,0,0,0,0,1
Bechtel Corporation,https://hi-in.facebook.combechtelcorp,4,0,0,2,1,32,32,0,0,1,0,0,0,0,0,0
bell,https://en.wikipedia.org,4,0,0,1,1,30,23,225,1216,1,5.404444444,91,188,13.36263736,0.4044444444,0
Best Buy,https://www.linkedin.com,4,0,0,1,0.5,25,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
BHP Billiton,https://www.britannica.com,4,0,0,1,1,16,23,204,3766,1,18.46078431,38,151,99.10526316,0.1862745098,1
BIOCOLLOIDS FATE AND TRANSPORT IN ENVIRONMENTAL SYSTEMS,https://www.linkedin.com,4,0,0,1,1,55,55,108,506,1,4.685185185,11,97,46,0.1018518519,0
BlackRock,https://www.linkedin.com,4,0,0,1,1,26,21,108,506,1,4.685185185,11,97,46,0.1018518519,0
Bloomberg,https://www.linkedin.com,4,0,0,1,1,24,23,108,506,1,4.685185185,11,97,46,0.1018518519,0
BMO,https://en.wikipedia.org,4,0,0,3,3,32,24,225,1216,1,5.404444444,91,188,13.36263736,0.4044444444,0
BNP Paribas,https://www.bnpparibas.co.in,4,1,0.5,1,1,21,22,43,374,1,8.697674419,21,23,17.80952381,0.488372093,1
BNP Paribas Fortis,https://be.linkedin.com,4,0,0,1,1,29,21,108,506,1,4.685185185,32,76,15.8125,0.2962962963,0
Boeing,https://en.wikipedia.org,4,0,0,1,1,29,21,225,1216,1,5.404444444,91,188,13.36263736,0.4044444444,0
Bharat Financial Inclusion Limited,https://www.bfil.co.in/,1,1,0.25,0,0,45,29,34,62,1,1.823529412,,,,,1
Bharat Financial Inclusion Limited,https://en.wikipedia.org/wiki/Bharat_Financial_Inclusion,2,0,0,0.25,1,7,40,792,3420,1,4.318181818,,,,,0
Bharat Financial Inclusion Limited,https://in.linkedin.com/company/bharat-financial-inclusion-limited,3,1,0.25,0.5,2,51,39,0,39,1,0,,,,,0
Bharat Financial Inclusion Limited,https://www.thehindubusinessline.com/stocks/bharat-financial-inclusion-ltd/,4,2,0.5,0.5,2,102,56,467,1850,1,3.961456103,,,,,0
bmw group,bmwgroup.com,1,1,0.5,1,0.5,5,5,118,634,1,5.372881356,0,0,0,0,1
bnp paribas,https://group.bnpparibas/,1,1,0.5,2,1,39,16,116,0,1,0,0,0,0,0,1
bnp paribas fortis,bnpparibasfortis.be,1,1,0.3333333333,0,0,6,5,32,927,1,28.96875,19,84,48.78947368,0.59375,1
bny mellon,bnymellon.com,1,1,0.5,2,1,25,5,132,0,1,0,7,127,0,0.05303030303,1
boehringer ingelheim,boehringer-ingelheim.com,1,1,0.5,2,1,28,5,124,594,1,4.790322581,0,0,0,0,1
boeing,boeing.com,1,2,2,2,2,20,4,139,0,1,0,12,112,0,0.08633093525,1
bombardier,bombardier.com,1,1,1,1,1,10,5,0,597,1,0,0,0,0,0,1
booz allen hamilton,boozallen.com,1,1,0.3333333333,0,0,4,10,118,0,1,0,0,0,0,0,1
bosch,bosch.com,1,1,1,1,1,26,4,100,2816,1,28.16,8,82,352,0.08,1
boston scientific,bostonscientific.com,1,1,0.5,1,0.5,34,6,151,397,1,2.629139073,0,0,0,0,1
bp,bp.com,1,1,1,0,0,3,4,55,0,1,0,6,49,0,0.1090909091,1
bradesco,https://banco.bradesco/html/classic/index.shtm,1,1,1,0,0,25,38,70,12865,1,183.7857143,0,0,0,0,1
brf,brf-global.com,1,1,1,0,0,16,11,206,0,1,0,0,0,0,0,1
"bright futures, a college and career management company",brightfuturesllc.com,1,0,0,0,0,39,37,51,1000,0,19.60784314,6,45,166.6666667,0.1176470588,1
bristol-myers squibb,bms.com,1,0,0,0,0,38,18,183,0,0,0,0,0,0,0,1
british airways,britishairways.com,1,1,0.5,1,0.5,51,5,0,1812,1,0,0,0,0,0,1
british american tobacco,bat.com,1,1,0.3333333333,1,0.3333333333,4,20,68,1080,1,15.88235294,0,0,0,0,1
british army,army.mod.uk,1,2,1,2,1,33,12,72,0,1,0,1,0,0,0.01388888889,1
bsnl,bsnl.co.in,1,1,1,0,0,5,6,160,588,1,3.675,54,93,10.88888889,0.3375,1
bt,bt.com,1,2,2,2,2,55,4,30,712,1,23.73333333,7,22,101.7142857,0.2333333333,1
bureau veritas,group.bureauveritas.com,1,1,0.5,4,2,7,11,0,1387,1,0,0,0,0,0,1
burger king corporation,bk.com,1,0,0,0,0,15,20,5,1312,0,262.4,0,5,0,0,1
caixa economica federal,caixa.gov.br,1,0,0,0,0,5,17,93,0,0,0,0,0,0,0,1
capgemini,capgemini.com,1,1,1,0,0,26,4,207,38,1,0.1835748792,14,189,2.714285714,0.06763285024,1
capital one,capitalone.com,1,1,0.5,2,1,49,5,58,0,1,0,17,39,0,0.2931034483,1
cardinal health,cardinalhealth.com,1,1,0.5,1,0.5,44,5,868,1158,1,1.334101382,0,0,0,0,1
cargill,cargill.com,1,1,1,2,2,61,4,52,396,1,7.615384615,0,0,0,0,1
carrefour,carrefour.com,1,2,2,4,4,35,4,9,3760,1,417.7777778,0,4,0,0,1
caterpillar inc.,caterpillar.com,1,0,0,0,0,13,5,120,0,0,0,0,0,0,0,1
cbre,cbre.us,1,1,1,1,1,48,3,179,1014,1,5.664804469,86,92,11.79069767,0.4804469274,1
centers for disease control and prevention,cdc.gov,1,1,0.1666666667,0,0,5,38,140,724,1,5.171428571,36,89,20.11111111,0.2571428571,1
century 21®,century21.com,1,0,0,0,0,3,5,123,867,0,7.048780488,31,90,27.96774194,0.2520325203,1
centurylink,centurylink.com,1,1,1,1,1,53,4,85,2507,1,29.49411765,27,48,92.85185185,0.3176470588,1
cerner corporation,cerner.com,1,0,0,0,0,13,11,130,1109,0,8.530769231,0,0,0,0,1
ceva logistics,cevalogistics.com,1,1,0.5,1,0.5,50,5,105,1066,1,10.15238095,7,101,152.2857143,0.06666666667,1
cgi,cgi.com,1,1,1,3,3,41,5,107,0,1,0,4,82,0,0.03738317757,1
ch2m hill,http://en.wikipedia.org/,1,0,0,1,0.5,13,23,255,0,1,0,0,0,0,0,0
charles schwab,schwab.com,1,1,0.5,1,0.5,47,12,367,1206,1,3.286103542,36,305,33.5,0.09809264305,1
charter communications,spectrum.com,1,0,0,0,0,38,18,67,1459,0,21.7761194,0,0,0,0,1
chase,chase.com,1,2,2,1,1,58,4,102,21,1,0.2058823529,41,55,0.512195122,0.4019607843,1
chevron,chevron.com,1,2,2,1,1,41,4,100,0,1,0,21,81,0,0.21,1
chicago public schools,cps.edu,1,1,0.3333333333,1,0.3333333333,4,20,177,1045,1,5.903954802,1,0,1045,0.005649717514,1
chubb,chubb.com,1,1,1,2,2,10,5,217,1991,1,9.175115207,18,162,110.6111111,0.08294930876,1
cibc,cibc.com,1,1,1,4,4,40,5,195,0,1,0,0,0,0,0,1
cigna,cigna.com,1,1,1,4,4,46,4,204,0,1,0,31,159,0,0.1519607843,1
cintas,cintas.com,1,1,1,1,1,30,4,112,1505,1,13.4375,0,0,0,0,1
cis,cisecurity.org,1,1,1,3,3,30,11,78,1807,1,23.16666667,16,48,112.9375,0.2051282051,1
cisco,cisco.com,1,1,1,1,1,49,4,58,1884,1,32.48275862,28,29,67.28571429,0.4827586207,1
citi,online.citibank.co.in,1,1,1,1,1,60,17,59,322,1,5.457627119,11,35,29.27272727,0.186440678,1
citizens bank,citizensbank.com,1,1,0.5,1,0.5,50,5,148,1058,1,7.148648649,0,0,0,0,1
claro,claro.com,1,1,1,0,0,2,4,24,0,1,0,0,0,0,0,1
cleveland clinic,my.clevelandclinic.org,1,1,0.5,1,0.5,39,8,0,0,1,0,0,0,0,0,1
cnh industrial,cnhindustrial.com,1,1,0.5,0,0,5,5,100,0,1,0,0,0,0,0,1
coca-cola femsa,coca-colafemsa.com,1,1,0.5,4,2,8,5,75,839,1,11.18666667,0,0,0,0,1
cognizant technology solutions,cognizant.com,1,0,0,0,0,35,20,148,905,0,6.114864865,20,131,45.25,0.1351351351,1
coldwell banker,coldwellbanker.com,1,1,0.5,2,1,33,5,85,0,1,0,0,0,0,0,1
coldwell banker residential brokerage,coldwellbanker.com,1,0,0,0,0,26,23,85,0,0,0,0,0,0,0,1
colegio,el-colegio.org,1,1,1,2,2,21,7,28,0,1,0,3,23,0,0.1071428571,1
colgate palmolive,colgatepalmolive.com,1,0,0,0,0,41,6,108,422,0,3.907407407,0,0,0,0,1
columbia university in the city of new york,columbia.edu,1,1,0.125,0,0,6,35,58,0,1,0,42,14,0,0.724137931,1
comcast,xfinity.com,1,0,0,1,1,49,11,77,527,1,6.844155844,2,26,263.5,0.02597402597,1
commonwealth bank,commbank.com.au,1,0,0,1,0.5,46,13,89,593,1,6.662921348,9,65,65.88888889,0.1011235955,1
compass group,compass-group.com,1,1,0.5,2,1,3,6,75,546,1,7.28,0,0,0,0,1
conocophillips,conocophillips.com,1,1,1,1,1,3,4,104,1803,1,17.33653846,21,90,85.85714286,0.2019230769,1
continental,continental.com,1,1,1,2,2,9,5,128,0,1,0,22,350,0,0.171875,1
convergys,concentrix.com,1,0,0,0,0,53,9,55,546,0,9.927272727,0,0,0,0,1
cornell university,cornell.edu,1,1,0.5,1,0.5,3,11,117,507,1,4.333333333,74,41,6.851351351,0.6324786325,1
costco wholesale,costco.com,1,1,0.5,0,0,13,10,1288,19,1,0.0147515528,0,0,0,0,1
credit suisse,credit-suisse.com,1,1,0.5,1,0.5,3,5,134,1019,1,7.604477612,5,75,203.8,0.03731343284,1
csc,digitalseva.csc.gov.in,1,1,1,1,1,24,19,0,0,1,0,0,0,0,0,1
cummins inc.,cummins.com,1,0,0,1,0.5,23,5,254,1555,1,6.122047244,0,0,0,0,1
cushman & wakefield,cushmanwakefield.com,1,1,0.3333333333,1,0.3333333333,39,7,75,499,1,6.653333333,0,0,0,0,1
cvs health,cvshealth.com,1,1,0.5,1,0.5,13,5,153,1723,1,11.26143791,0,0,0,0,1
cvs pharmacy,cvs.com,1,0,0,1,0.5,50,9,0,0,1,0,0,0,0,0,1
d&d social networks sourcing,linkedin.com,1,0,0,1,0.25,24,24,0,0,1,0,11,97,0,0,0
daimler ag,daimler.com,1,0,0,1,0.5,6,5,356,0,1,0,80,268,0,0.2247191011,1
